852,"Bill is a famous mathematician in BubbleLand. Thanks to his       revolutionary math discoveries he was able to make enough money to       build a beautiful house. Unfortunately, for not paying property       tax on time, court decided to punish Bill by making him lose a       part of his property. Bill’s property can be observed as a convex regular 2n-sided polygon  A 0 A 1... A 2n - 1 A 2n,  A 2n =  A 0, with sides of the       exactly 1 meter in length.  Court rules for removing part of his property are as follows: Luckily, Bill found out which  B 2k points the court       chose. Even though he is a great mathematician, his house is very       big and he has a hard time calculating. Therefore, he is asking       you to help him choose points so he maximizes area of property he       can keep.","The first line contains one integer number  n (2 ≤ n ≤ 50000), representing number of       edges of 2n-sided polygon. The second line contains  n distinct integer numbers  B 2k (0 ≤ B 2k ≤ n - 1,          k = 0... n - 1) separated by a single       space, representing points the court chose. If  B 2k = i, the       court chose point  P  i on side  A 2k A 2k + 1.","Output contains  n distinct integers separated by a single space       representing points  B 1, B 3, ..., B 2n - 1 Bill should       choose in order to maximize the property area. If there are       multiple solutions that maximize the area, return any of them.","To maximize area Bill should choose points:  B 1 = P 0,  B 3 = P 2,  B 5 = P 1  "
853,"Ilya is sitting in a waiting area of Metropolis airport and is       bored of looking at time table that shows again and again that his       plane is delayed. So he took out a sheet of paper and decided to       solve some problems. First Ilya has drawn a grid of size  n × n and marked  n squares on it, such that no two marked squares       share the same row or the same column. He calls a rectangle on a       grid with sides parallel to grid sides beautiful if exactly two of its       corner squares are marked. There are exactly  n·(n - 1) / 2 beautiful rectangles. Ilya has chosen  q query rectangles on a grid with sides parallel       to grid sides (not necessarily beautiful ones), and for each of       those rectangles he wants to find its beauty degree. Beauty degree of       a rectangle is the number of beautiful rectangles that share at       least one square with the given one. Now Ilya thinks that he might not have enough time to solve the       problem till the departure of his flight. You are given the       description of marked cells and the query rectangles, help Ilya       find the beauty degree of each of the query rectangles.","The first line of input contains two integers  n and  q (2 ≤ n ≤ 200 000, 1 ≤ q ≤ 200 000) — the size of the       grid and the number of query rectangles. The second line contains  n integers  p 1, p 2, ..., p  n, separated by spaces (1 ≤ p  i ≤ n, all  p  i are different), they specify grid       squares marked by Ilya: in column  i he has marked a square at row  p  i, rows are numbered from 1 to  n, bottom to top, columns are numbered from 1 to  n, left to right. The following  q lines describe query rectangles. Each rectangle       is described by four integers:  l, d, r, u (1 ≤ l ≤ r ≤ n, 1 ≤ d ≤ u ≤ n), here          l and  r are the leftmost and the rightmost columns of       the rectangle,  d and  u the bottommost and the topmost rows of the rectangle.",For each query rectangle output its beauty degree on a separate line.,"The first sample test has one beautiful rectangle that occupies       the whole grid, therefore the answer to any query is 1. In the second sample test the first query rectangle intersects 3       beautiful rectangles, as shown on the picture below:     There are 5 beautiful rectangles that intersect the second query       rectangle, as shown on the following picture:      "
854,"Helen works in Metropolis airport. She is responsible for       creating a departure schedule. There are  n flights that must depart today, the  i-th of them is planned to depart at the  i-th minute of the day. Metropolis airport is the main transport hub of Metropolia, so it       is difficult to keep the schedule intact. This is exactly the case       today: because of technical issues, no flights were able to depart       during the first  k minutes of the day, so now the new departure       schedule must be created. All  n scheduled flights must now depart at different       minutes between (k + 1)-th       and (k + n)-th,       inclusive. However, it's not mandatory for the flights to depart       in the same order they were initially scheduled to do so — their       order in the new schedule can be different. There is only one       restriction: no flight is allowed to depart earlier than it was       supposed to depart in the initial schedule. Helen knows that each minute of delay of the  i-th flight costs airport  c  i burles. Help her find the order for       flights to depart in the new schedule that minimizes the total       cost for the airport.","The first line contains two integers  n and  k (1 ≤ k ≤ n ≤ 300 000), here          n is the number of flights, and  k is the number of minutes in the beginning of the       day that the flights did not depart. The second line contains  n integers  c 1, c 2, ..., c  n (1 ≤ c  i ≤ 107),       here  c  i is the cost of delaying the  i-th flight for one minute.","The first line must contain the minimum possible total cost of       delaying the flights. The second line must contain  n different integers  t 1, t 2, ..., t  n ( k + 1 ≤ t  i ≤ k + n), here  t  i is the minute when the  i-th flight must depart. If there are several       optimal schedules, print any of them.","Let us consider sample test. If Helen just moves all flights         2 minutes later preserving the       order, the total cost of delaying the flights would be (3 - 1)·4 + (4 - 2)·2 + (5 - 3)·1 + (6 - 4)·10 + (7 - 5)·2 = 38       burles.  However, the better schedule is shown in the sample answer, its       cost is (3 - 1)·4 + (6 - 2)·2 + (7 - 3)·1 + (4 - 4)·10 + (5 - 5)·2 = 20 burles."
855,"Harry, Ron and Hermione have figured out that Helga Hufflepuff's       cup is a horcrux. Through her encounter with Bellatrix Lestrange,       Hermione came to know that the cup is present in Bellatrix's       family vault in Gringott's Wizarding Bank.  The Wizarding bank is in the form of a tree with total  n vaults where each vault has some type, denoted       by a number between 1 to  m. A tree is an undirected connected graph with no cycles. The vaults with the highest security are of type  k, and all vaults of type  k have the highest security.  There can be at most  x vaults of highest security.  Also, if a vault is of the         highest security, its adjacent vaults are guaranteed to not be         of the highest security and their type is guaranteed to be less         than  k. Harry wants to consider every possibility so that he can easily       find the best path to reach Bellatrix's vault. So, you have to       tell him, given the tree structure of Gringotts, the number of       possible ways of giving each vault a type such that the above       conditions hold.","The first line of input contains two space separated integers,          n and  m — the number of vaults and the number of       different vault types possible. (1 ≤ n ≤ 105, 1 ≤ m ≤ 109). Each of the next  n - 1 lines contain two space separated integers          u  i and  v  i (1 ≤ u  i, v  i ≤ n) representing the  i-th edge, which shows there is a path between the       two vaults  u  i and  v  i. It is guaranteed that the given graph       is a tree. The last line of input contains two integers  k and  x (1 ≤ k ≤ m, 1 ≤ x ≤ 10),       the type of the highest security vault and the maximum possible       number of vaults of highest security.","Output a single integer, the number of ways of giving each vault       a type following the conditions modulo 109 + 7.","In test case 1, we cannot have any       vault of the highest security as its type is 1 implying that its adjacent vaults would       have to have a vault type less than 1, which is not allowed. Thus, there is       only one possible combination, in which all the vaults have type         2."
856,"It is Borya's eleventh birthday, and he has got a great present:          n cards with numbers. The  i-th card has the number  a  i written on it. Borya wants to put his       cards in a row to get one greater number. For example, if Borya       has cards with numbers 1, 31, and 12,       and he puts them in a row in this order, he would get a number         13112. He is only 11, but he already knows that there are  n! ways to put his cards in a row. But today is a       special day, so he is only interested in such ways that the       resulting big number is divisible by eleven. So, the way from the       previous paragraph is good, because 13112 = 1192 × 11, but if he puts the       cards in the following order: 31,         1, 12, he would get a number 31112, it is not divisible by 11, so this way is not good for Borya.       Help Borya to find out how many good ways to put the cards are there. Borya considers all cards different, even if some of them contain       the same number. For example, if Borya has two cards with 1 on it,       there are two good ways. Help Borya, find the number of good ways to put the cards. This       number can be large, so output it modulo 998244353.",Input data contains multiple test cases. The first line of the       input data contains an integer  t — the number of test cases (1 ≤ t ≤ 100). The descriptions of       test cases follow. Each test is described by two lines. The first line contains an integer  n (1 ≤ n ≤ 2000) — the number of cards       in Borya's present. The second line contains  n integers  a  i (1 ≤ a  i ≤ 109) —       numbers written on the cards. It is guaranteed that the total number of cards in all tests of       one input data doesn't exceed 2000.,"For each test case output one line: the number of ways to put the       cards to the table so that the resulting big number was divisible       by 11, print the number modulo 998244353.",
857,,,,
858,"Beroffice text editor has a wide range of features that help       working with text. One of the features is an automatic search for       typos and suggestions of how to fix them. Beroffice works only with small English letters (i.e. with 26       letters from a to z). Beroffice thinks that a word       is typed with a typo if there are three or more consonants in a       row in the word. The only exception is that if the block of       consonants has all letters the same, then this block (even if its       length is greater than three) is not considered a typo. Formally,       a word is typed with a typo if there is a block of not less that       three consonants in a row, and there are at least two different       letters in this block. For example: When Beroffice editor finds a word with a typo, it inserts as       little as possible number of spaces in this word (dividing it into       several words) in such a way that each of the resulting words is       typed without any typos. Implement this feature of Beroffice editor. Consider the       following letters as the only vowels: 'a', 'e', 'i', 'o' and 'u'. All the other letters are       consonants in this problem.",The only line contains a non-empty word consisting of small       English letters. The length of the word is between 1 and 3000 letters.,"Print the given word without any changes if there are no typos. If there is at least one typo in the word, insert the minimum       number of spaces into the word so that each of the resulting words       doesn't have any typos. If there are multiple solutions, print any       of them.",
859,"You may have heard of the pie rule before. It states that if two       people wish to fairly share a slice of pie, one person should cut       the slice in half, and the other person should choose who gets       which slice. Alice and Bob have many slices of pie, and rather       than cutting the slices in half, each individual slice will be       eaten by just one person. The way Alice and Bob decide who eats each slice is as follows.       First, the order in which the pies are to be handed out is       decided. There is a special token called the ""decider""       token, initially held by Bob. Until all the pie is handed out,       whoever has the decider token will give the next slice of pie to       one of the participants, and the decider token to the other       participant. They continue until no slices of pie are left. All of the slices are of excellent quality, so each participant       obviously wants to maximize the total amount of pie they get to       eat. Assuming both players make their decisions optimally, how       much pie will each participant receive?","Input will begin with an integer  N (1 ≤ N ≤ 50), the number of slices       of pie.  Following this is a line with  N integers indicating the sizes of the slices       (each between 1 and 100000, inclusive), in the order in which       they must be handed out.","Print two integers. First, the sum of the sizes of slices eaten       by Alice, then the sum of the sizes of the slices eaten by Bob,       assuming both players make their decisions optimally.","In the first example, Bob takes the size 141 slice for himself and gives the       decider token to Alice. Then Alice gives the size 592 slice to Bob and keeps the decider       token for herself, so that she can then give the size 653 slice to herself."
860,"The All-Berland National Olympiad in Informatics has just ended!       Now Vladimir wants to upload the contest from the Olympiad as a       gym to a popular Codehorses website. Unfortunately, the archive with Olympiad's data is a mess. For       example, the files with tests are named arbitrary without any logic. Vladimir wants to rename the files with tests so that their names       are distinct integers starting from 1 without any gaps, namely, ""1"", ""2"", ..., "" n', where  n is the total number of tests. Some of the files contain tests from statements (examples), while       others contain regular tests. It is possible that there are no       examples, and it is possible that all tests are examples. Vladimir       wants to rename the files so that the examples are the first       several tests, all all the next files contain regular tests only. The only operation Vladimir can perform is the ""move"" command. Vladimir       wants to write a script file, each of the lines in which is         ""move file_1       file_2"", that means that the file ""file_1"" is to be renamed to         ""file_2"". If       there is a file ""file_2"" at the moment of       this line being run, then this file is to be rewritten. After the       line ""move file_1       file_2"" the file ""file_1"" doesn't exist, but       there is a file ""file_2"" with content equal       to the content of ""file_1"" before the         ""move"" command. Help Vladimir to write the script file with the minimum possible       number of lines so that after this script is run:","The first line contains single integer  n (1 ≤ n ≤ 105) — the number of files with tests.   n lines follow, each describing a file with test.       Each line has a form of ""name_i type_i"", where         ""name_i"" is the       filename, and ""type_i"" equals ""1"", if the  i-th file contains an example test, and         ""0"" if it       contains a regular test. Filenames of each file are strings of       digits and small English letters with length from 1 to 6       characters. The filenames are guaranteed to be distinct.","In the first line print the minimum number of lines in Vladimir's       script file. After that print the script file, each line should be ""move file_1 file_2"", where         ""file_1"" is an       existing at the moment of this line being run filename, and         ""file_2"" — is a       string of digits and small English letters with length from 1 to 6.",
861,"Beroffice text editor has a wide range of features that help       working with text. One of the features is an automatic search for       typos and suggestions of how to fix them. Beroffice works only with small English letters (i.e. with 26       letters from a to z). Beroffice thinks that a word       is typed with a typo if there are three or more consonants in a       row in the word. The only exception is that if the block of       consonants has all letters the same, then this block (even if its       length is greater than three) is not considered a typo. Formally,       a word is typed with a typo if there is a block of not less that       three consonants in a row, and there are at least two different       letters in this block. For example: When Beroffice editor finds a word with a typo, it inserts as       little as possible number of spaces in this word (dividing it into       several words) in such a way that each of the resulting words is       typed without any typos. Implement this feature of Beroffice editor. Consider the       following letters as the only vowels: 'a', 'e', 'i', 'o' and 'u'. All the other letters are       consonants in this problem.",The only line contains a non-empty word consisting of small       English letters. The length of the word is between 1 and 3000 letters.,"Print the given word without any changes if there are no typos. If there is at least one typo in the word, insert the minimum       number of spaces into the word so that each of the resulting words       doesn't have any typos. If there are multiple solutions, print any       of them.",
862,"Mahmoud and Ehab are on the third stage of their adventures now.       As you know, Dr. Evil likes sets. This time he won't show them any       set from his large collection, but will ask them to create a new       set to replenish his beautiful collection of sets. Dr. Evil has his favorite evil integer  x. He asks Mahmoud and Ehab to find a set of  n distinct non-negative integers such the       bitwise-xor sum of the integers in it is exactly  x. Dr. Evil doesn't like big numbers, so any       number in the set shouldn't be greater than 106.","The only line contains two integers  n and  x (1 ≤ n ≤ 105, 0 ≤ x ≤ 105) — the number of elements in       the set and the desired bitwise-xor, respectively.","If there is no such set, print ""NO"" (without quotes). Otherwise, on the first line print ""YES"" (without       quotes) and on the second line print  n distinct integers, denoting the elements in the       set is any order. If there are multiple solutions you can print       any of them.",You can read more about the bitwise-xor operation here: https://en.wikipedia.org/wiki/Bitwise_operation#XOR For the first sample . For the second sample .
863,"Ilya is working for the company that constructs robots. Ilya       writes programs for entertainment robots, and his current project       is ""Bob"", a new-generation game robot. Ilya's boss wants       to know his progress so far. Especially he is interested if Bob is       better at playing different games than the previous model,       ""Alice"".  So now Ilya wants to compare his robots' performance in a simple       game called ""1-2-3"". This game is similar to the       ""Rock-Paper-Scissors"" game: both robots secretly choose       a number from the set {1, 2, 3} and       say it at the same moment. If both robots choose the same number,       then it's a draw and noone gets any points. But if chosen numbers       are different, then one of the robots gets a point: 3 beats 2,         2 beats 1 and 1       beats 3.  Both robots' programs make them choose their numbers in such a       way that their choice in (i + 1)-th game depends only on the       numbers chosen by them in  i-th game.  Ilya knows that the robots will play  k games, Alice will choose number  a in the first game, and Bob will choose  b in the first game. He also knows both robots'       programs and can tell what each robot will choose depending on       their choices in previous game. Ilya doesn't want to wait until       robots play all  k games, so he asks you to predict the number of       points they will have after the final game. ","The first line contains three numbers  k,  a,  b (1 ≤ k ≤ 1018, 1 ≤ a, b ≤ 3).  Then 3 lines follow,  i-th of them containing 3 numbers  A  i, 1,  A  i, 2,  A  i, 3, where  A  i, j represents Alice's choice in       the game if Alice chose  i in previous game and Bob chose  j (1 ≤ A  i, j ≤ 3).  Then 3 lines follow,  i-th of them containing 3 numbers  B  i, 1,  B  i, 2,  B  i, 3, where  B  i, j represents Bob's choice in the       game if Alice chose  i in previous game and Bob chose  j (1 ≤ B  i, j ≤ 3). ","Print two numbers. First of them has to be equal to the number of       points Alice will have, and second of them must be Bob's score       after  k games.","In the second example game goes like this:   The fourth and the seventh game are won by Bob, the first game is       draw and the rest are won by Alice."
864,"A bus moves along the coordinate line  Ox from the point  x = 0 to the point  x = a. After starting from the point  x = 0, it reaches the point  x = a, immediately turns back and then       moves to the point  x = 0. After returning to the point  x = 0 it immediately goes back to the point  x = a and so on. Thus, the bus moves from          x = 0 to  x = a and back. Moving from the point  x = 0 to  x = a or from the point  x = a to  x = 0 is called a bus journey. In total, the bus       must make  k journeys. The petrol tank of the bus can hold  b liters of gasoline. To pass a single unit of       distance the bus needs to spend exactly one liter of gasoline. The       bus starts its first journey with a full petrol tank. There is a gas station in point  x = f. This point is between points  x = 0 and  x = a. There are no other gas stations on       the bus route. While passing by a gas station in either direction       the bus can stop and completely refuel its tank. Thus, after       stopping to refuel the tank will contain  b liters of gasoline. What is the minimum number of times the bus needs to refuel at       the point  x = f to make  k journeys? The first journey starts in the point          x = 0.","The first line contains four integers  a,  b,  f,  k (0 < f < a ≤ 106, 1 ≤ b ≤ 109, 1 ≤ k ≤ 104) — the endpoint of the first       bus journey, the capacity of the fuel tank of the bus, the point       where the gas station is located, and the required number of journeys.","Print the minimum number of times the bus needs to refuel to make          k journeys. If it is impossible for the bus to       make  k journeys, print -1.","In the first example the bus needs to refuel during each journey. In the second example the bus can pass 10 units of distance without refueling. So       the bus makes the whole first journey, passes 4 units of the distance of the second       journey and arrives at the point with the gas station. Then it can       refuel its tank, finish the second journey and pass 2 units of distance from the third       journey. In this case, it will again arrive at the point with the       gas station. Further, he can refill the tank up to 10 liters to finish the third journey and       ride all the way of the fourth journey. At the end of the journey       the tank will be empty.  In the third example the bus can not make all 3 journeys because if it refuels during       the second journey, the tanks will contain only 5 liters of gasoline, but the bus needs to       pass 8 units of distance until next refueling."
865,"You're trying to set the record on your favorite video game. The       game consists of  N levels, which must be completed sequentially in       order to beat the game. You usually complete each level as fast as       possible, but sometimes finish a level slower. Specifically, you       will complete the  i-th level in either  F  i seconds or  S  i seconds, where  F  i < S  i, and there's a  P  i percent chance of completing it in  F  i seconds. After completing a level, you       may decide to either continue the game and play the next level, or       reset the game and start again from the first level. Both the       decision and the action are instant. Your goal is to complete all the levels sequentially in at most          R total seconds. You want to minimize the expected       amount of time playing before achieving that goal. If you continue       and reset optimally, how much total time can you expect to spend playing?","The first line of input contains integers  N and  R ,       the number of levels and number of seconds you want to complete       the game in, respectively.  N lines follow. The  ith such line contains integers  F  i, S  i, P  i (1 ≤ F  i < S  i ≤ 100, 80 ≤ P  i ≤ 99), the fast time for level  i, the slow time for level  i, and the probability (as a percentage) of       completing level  i with the fast time.","Print the total expected time. Your answer must be correct within       an absolute or relative error of 10 - 9. Formally, let your answer be  a, and the jury's answer be  b. Your answer will be considered correct, if .","In the first example, you never need to reset. There's an 81% chance of completing the level in         2 seconds and a 19% chance of needing 8 seconds, both of which are within the       goal time. The expected time is 0.81·2 + 0.19·8 = 3.14. In the second example, you should reset after the first level if       you complete it slowly. On average it will take 0.25 slow attempts before your first fast       attempt. Then it doesn't matter whether you complete the second       level fast or slow. The expected time is 0.25·30 + 20 + 0.85·3 + 0.15·9 = 31.4."
866,"You're trying to set the record on your favorite video game. The       game consists of  N levels, which must be completed sequentially in       order to beat the game. You usually complete each level as fast as       possible, but sometimes finish a level slower. Specifically, you       will complete the  i-th level in either  F  i seconds or  S  i seconds, where  F  i < S  i, and there's a  P  i percent chance of completing it in  F  i seconds. After completing a level, you       may decide to either continue the game and play the next level, or       reset the game and start again from the first level. Both the       decision and the action are instant. Your goal is to complete all the levels sequentially in at most          R total seconds. You want to minimize the expected       amount of time playing before achieving that goal. If you continue       and reset optimally, how much total time can you expect to spend playing?","The first line of input contains integers  N and  R ,       the number of levels and number of seconds you want to complete       the game in, respectively.  N lines follow. The  ith such line contains integers  F  i, S  i, P  i (1 ≤ F  i < S  i ≤ 100, 80 ≤ P  i ≤ 99), the fast time for level  i, the slow time for level  i, and the probability (as a percentage) of       completing level  i with the fast time.","Print the total expected time. Your answer must be correct within       an absolute or relative error of 10 - 9. Formally, let your answer be  a, and the jury's answer be  b. Your answer will be considered correct, if .","In the first example, you never need to reset. There's an 81% chance of completing the level in         2 seconds and a 19% chance of needing 8 seconds, both of which are within the       goal time. The expected time is 0.81·2 + 0.19·8 = 3.14. In the second example, you should reset after the first level if       you complete it slowly. On average it will take 0.25 slow attempts before your first fast       attempt. Then it doesn't matter whether you complete the second       level fast or slow. The expected time is 0.25·30 + 20 + 0.85·3 + 0.15·9 = 31.4."
867,"It's another Start[c]up finals, and that means there is pizza to       order for the onsite contestants. There are only 2 types of pizza       (obviously not, but let's just pretend for the sake of the       problem), and all pizzas contain exactly  S slices. It is known that the  i-th contestant will eat  s  i slices of pizza, and gain  a  i happiness for each slice of type 1 pizza       they eat, and  b  i happiness for each slice of type 2 pizza       they eat. We can order any number of type 1 and type 2 pizzas, but       we want to buy the minimum possible number of pizzas for all of       the contestants to be able to eat their required number of slices.       Given that restriction, what is the maximum possible total       happiness that can be achieved?","The first line of input will contain integers  N and  S (1 ≤ N ≤ 105, 1 ≤ S ≤ 105), the number of contestants and       the number of slices per pizza, respectively.  N lines follow. The  i-th such line contains integers  s  i,  a  i, and  b  i (1 ≤ s  i ≤ 105, 1 ≤ a  i ≤ 105, 1 ≤ b  i ≤ 105),       the number of slices the  i-th contestant will eat, the happiness they will       gain from each type 1 slice they eat, and the happiness they will       gain from each type 2 slice they eat, respectively.",Print the maximum total happiness that can be achieved.,"In the first example, you only need to buy one pizza. If you buy       a type 1 pizza, the total happiness will be 3·5 + 4·6 + 5·9 = 84, and if you buy a       type 2 pizza, the total happiness will be 3·7 + 4·7 + 5·5 = 74."
868,"Snark and Philip are preparing the problemset for the upcoming       pre-qualification round for semi-quarter-finals. They have a bank       of  n problems, and they want to select any non-empty       subset of it as a problemset.   k experienced teams are participating in the       contest. Some of these teams already know some of the problems. To       make the contest interesting for them, each of the teams should       know at most half of the selected problems. Determine if Snark and Philip can make an interesting problemset!","The first line contains two integers  n,  k (1 ≤ n ≤ 105, 1 ≤ k ≤ 4) — the number of problems       and the number of experienced teams. Each of the next  n lines contains  k integers, each equal to 0 or 1. The          j-th number in the  i-th line is 1 if          j-th team knows  i-th problem and 0 otherwise.","Print ""YES""       (quotes for clarity), if it is possible to make an interesting       problemset, and ""NO"" otherwise. You can print each character either upper- or lowercase         (""YeS"" and         ""yes"" are valid       when the answer is ""YES"").","In the first example you can't make any interesting problemset,       because the first team knows all problems. In the second example you can choose the first and the third problems."
869," — This is not playing but duty as         allies of justice, Nii-chan!  — Not allies but justice itself, Onii-chan! With hands joined, go everywhere at a speed faster than our       thoughts! This time, the Fire Sisters — Karen and Tsukihi — is       heading for somewhere they've never reached — water-surrounded islands! There are three clusters of islands, conveniently coloured red,       blue and purple. The clusters consist of  a,  b and  c distinct islands respectively. Bridges have been built between some (possibly all or none) of       the islands. A bridge bidirectionally connects two different       islands and has length 1. For any       two islands of the same colour, either they shouldn't be reached       from each other through bridges, or the shortest distance between       them is at least 3, apparently in order to prevent       oddities from spreading quickly inside a cluster. The Fire Sisters are ready for the unknown, but they'd also like       to test your courage. And you're here to figure out the number of       different ways to build all bridges under the constraints, and       give the answer modulo 998 244 353.       Two ways are considered different if a pair of islands exist, such       that there's a bridge between them in one of them, but not in the other.","The first and only line of input contains three space-separated       integers  a,  b and  c (1 ≤ a, b, c ≤ 5 000) —       the number of islands in the red, blue and purple clusters, respectively.","Output one line containing an integer — the number of different       ways to build bridges, modulo 998 244 353.","In the first example, there are 3       bridges that can possibly be built, and no setup of bridges       violates the restrictions. Thus the answer is 23 = 8. In the second example, the upper two structures in the figure       below are instances of valid ones, while the lower two are invalid       due to the blue and purple clusters, respectively."
870,"You are given several queries. In the  i-th query you are given a single positive integer          n  i. You are to represent  n  i as a sum of maximum possible number of       composite summands and print this maximum number, or print -1, if there are no such splittings. An integer greater than 1 is       composite, if it is not prime, i.e. if it has positive divisors       not equal to 1 and the integer itself.",The first line contains single integer  q (1 ≤ q ≤ 105) — the number of queries.   q lines follow. The ( i + 1)-th line contains single integer  n  i (1 ≤ n  i ≤ 109) —       the  i-th query.,"For each query print the maximum possible number of summands in a       valid splitting to composite summands, or -1, if there are no such splittings."," 12 = 4 + 4 + 4 = 4 + 8 = 6 + 6 = 12,       but the first splitting has the maximum possible number of summands.  8 = 4 + 4, 6 can't be split into several composite summands.  1, 2, 3 are less than any composite       number, so they do not have valid splittings."
871,"You are given  n distinct points on a plane with integral       coordinates. For each point you can either draw a vertical line       through it, draw a horizontal line through it, or do nothing. You consider several coinciding straight lines as a single one.       How many distinct pictures you can get? Print the answer modulo         109 + 7.","The first line contains single integer  n (1 ≤ n ≤ 105) — the number of points.   n lines follow. The ( i + 1)-th of these lines contains two integers          x  i,  y  i ( - 109 ≤ x  i, y  i ≤ 109) —       coordinates of the  i-th point. It is guaranteed that all points are distinct.",Print the number of possible distinct pictures modulo 109 + 7.,"In the first example there are two vertical and two horizontal       lines passing through the points. You can get pictures with any       subset of these lines. For example, you can get the picture       containing all four lines in two ways (each segment represents a       line containing it). In the second example you can work with two points independently.       The number of pictures is 32 = 9."
872,"You are given several queries. In the  i-th query you are given a single positive integer          n  i. You are to represent  n  i as a sum of maximum possible number of       composite summands and print this maximum number, or print -1, if there are no such splittings. An integer greater than 1 is       composite, if it is not prime, i.e. if it has positive divisors       not equal to 1 and the integer itself.",The first line contains single integer  q (1 ≤ q ≤ 105) — the number of queries.   q lines follow. The ( i + 1)-th line contains single integer  n  i (1 ≤ n  i ≤ 109) —       the  i-th query.,"For each query print the maximum possible number of summands in a       valid splitting to composite summands, or -1, if there are no such splittings."," 12 = 4 + 4 + 4 = 4 + 8 = 6 + 6 = 12,       but the first splitting has the maximum possible number of summands.  8 = 4 + 4, 6 can't be split into several composite summands.  1, 2, 3 are less than any composite       number, so they do not have valid splittings."
873,"Ivan is playing a strange game. He has a matrix  a with  n rows and  m columns. Each element of the matrix is equal to       either 0 or 1. Rows and columns are 1-indexed. Ivan can replace any number of       ones in this matrix with zeroes. After that, his score in the game       will be calculated as follows: Of course, Ivan wants to maximize his score in this strange game.       Also he doesn't want to change many elements, so he will replace       the minimum possible number of ones with zeroes. Help him to       determine the maximum possible score he can get and the minimum       possible number of replacements required to achieve that score.","The first line contains three integer numbers  n,  m and  k (1 ≤ k ≤ n ≤ 100, 1 ≤ m ≤ 100). Then  n lines follow,  i-th of them contains  m integer numbers — the elements of  i-th row of matrix  a. Each number is either 0 or 1.",Print two numbers: the maximum possible score Ivan can get and       the minimum number of replacements required to get this score.,"In the first example Ivan will replace the element  a 1, 2."
874,,,,
875,"You all know that the Library of Bookland is the largest library       in the world. There are dozens of thousands of books in the library.  Some long and uninteresting story         was removed... The alphabet of Bookland is so large that its letters are denoted       by positive integers. Each letter can be small or large, the large       version of a letter  x is denoted by  x'. BSCII encoding, which is used everywhere in       Bookland, is made in that way so that large letters are presented       in the order of the numbers they are denoted by, and small letters       are presented in the order of the numbers they are denoted by, but       all large letters are before all small letters. For       example, the following conditions hold: 2 < 3, 2' < 3', 3' < 2. A word  x 1, x 2, ..., x  a is not lexicographically greater than          y 1, y 2, ..., y  b if one of the two following conditions       holds:  For example, the word ""3' 7 5"" is before the word ""2 4' 6"" in lexicographical order. It is       said that sequence of words is in lexicographical order if each       word is not lexicographically greater than the next word in the sequence. Denis has a sequence of words consisting of small letters only.       He wants to change some letters to large (let's call this process       a capitalization) in such a       way that the sequence of words is in lexicographical order.       However, he soon realized that for some reason he can't change a       single letter in a single word. He only can choose a letter and       change all of its occurrences in all words to large letters. He       can perform this operation any number of times with arbitrary       letters of Bookland's alphabet. Help Denis to choose which letters he needs to capitalize (make       large) in order to make the sequence of words lexicographically       ordered, or determine that it is impossible. Note that some words can be equal.","The first line contains two integers  n and  m (2 ≤ n ≤ 100 000, 1 ≤ m ≤ 100 000) — the number of       words and the number of letters in Bookland's alphabet,       respectively. The letters of Bookland's alphabet are denoted by       integers from 1 to  m. Each of the next  n lines contains a description of one word in       format  l  i, s  i, 1, s  i, 2, ..., s  i, l  i (1 ≤ l  i ≤ 100 000, 1 ≤ s  i, j ≤ m), where  l  i is the length of the word, and  s  i, j is the sequence of letters in       the word. The words are given in the order Denis has them in the sequence. It is guaranteed that the total length of all words is not       greater than 100 000.","In the first line print ""Yes"" (without quotes), if it       is possible to capitalize some set of letters in such a way that       the sequence of words becomes lexicographically ordered.       Otherwise, print ""No"" (without quotes). If the required is possible, in the second line print  k — the number of letters Denis has to capitalize       (make large), and in the third line print  k distinct integers — these letters. Note that you         don't need to minimize       the value  k. You can print the letters in any order. If there are multiple       answers, print any of them.","In the first example after Denis makes letters 2 and 3       large, the sequence looks like the following: The condition 2' < 1 holds, so       the first word is not lexicographically larger than the second       word. The second word is the prefix of the third word, so the are       in lexicographical order. As the first letters of the third and       the fourth words are the same, and 3' < 1, then the third word is not       lexicographically larger than the fourth word. In the second example the words are in lexicographical order from       the beginning, so Denis can do nothing. In the third example there is no set of letters such that if       Denis capitalizes them, the sequence becomes lexicographically ordered."
876,"Eighth-grader Vova is on duty today in the class. After classes,       he went into the office to wash the board, and found on it the       number  n. He asked what is this number and the teacher of       mathematics Inna Petrovna answered Vova that  n is the answer to the arithmetic task for       first-graders. In the textbook, a certain positive integer  x was given. The task was to add  x to the sum of the digits of the number  x written in decimal numeral system. Since the number  n on the board was small, Vova quickly guessed       which  x could be in the textbook. Now he wants to get a       program which will search for arbitrary values of the number  n for all suitable values of  x or determine that such  x does not exist. Write such a program for Vova.",The first line contains integer  n (1 ≤ n ≤ 109).,In the first line print one integer  k — number of different values of  x satisfying the condition.  In next  k lines print these values in ascending order.,In the first test case  x = 15 there is only one variant: 15 + 1 + 5 = 21. In the second test case there are no such  x.
