id,day,author,problem,language,ac,len,word,source,token,time,memory,status
22714489,2016/12/5 18:18,Q-learning,735C - Tennis Championship,Python 3,Accepted,3,52,"k  =  int ( input (). split ()[ 1 ]) s  =  input (). strip ( "".#"" ) print ( ""NO""   if   ( len ( s )- 1 )% k  or   ""#""   in  s [ 0 : len ( s ): k ]   else   ""YES"" )",pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun str pun kwd pun str pln kwd pln pun pln pun pln pun lit pun pln kwd pln str pln kwd pln pun lit pun pln pun pln pun pln pun pln kwd pln str pun,62 ms,0 KB,736
22413759,2016/11/23 1:51,SerVasilich,738A - Interview with Oleg,Python 3,Accepted,1,17,"import  re ; input (); print ( re . sub ( 'o(go)+' , '***' , input ()))",kwd pln pun pln pun kwd pun pln pun pln pun str pun str pun pln pun,93 ms,500 KB,738
22693260,2016/12/4 13:03,tetroborat,739A - Alyona and mex,Python 3,Accepted,3,62,"n , m = map ( int , input (). split ()) v = min ( int ( r )- int ( l )+ 1   for  i  in  m * '_'   for  l , r  in   [ input (). split ()]) print ( v ,*( list ( range ( v ))*( n // v + 1 ))[: n ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pln kwd pln pun str pln kwd pln pun pln kwd pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun,514 ms,3100 KB,739
25972159,2017/3/31 12:05,YazanRi,740A - Alyona and copybooks,Python 3,Accepted,2,60,"n , a , b , c = map ( int , input (). split ()) print ([ 0 , min ( 3 * a , a + b , c ), min ( 2 * a , b , 2 * c ), min ( a , b + c , 3 * c )][ n % 4 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun,77 ms,5400 KB,740
28384610,2017/7/9 12:38,nns2009,742C - Arpa's loud Owf and Mehrdad's evil plan,Python 3,Accepted,2,60,"n , a , b , c = map ( int , input (). split ()) print ([ 0 , min ( 3 * a , a + b , c ), min ( 2 * a , b , 2 * c ), min ( a , b + c , 3 * c )][ n % 4 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun,62 ms,5400 KB,741
23322025,2016/12/25 22:00,Vispaar.Ariana,742A - Arpa’s hard exam and Mehrdad’s naive cheat,Python 3,Accepted,1,12,"print ( pow ( 8 , int ( input ()), 10 ))",kwd pun pln pun lit pun pln pun pln pun lit pun,77 ms,4500 KB,742
39061648,2018/6/9 9:33,__Melodies,743A - Vladik and flights,Python 3,Accepted,3,36,"a , x , y = map ( int , input (). split ()) b = input () print ([ 1 , 0 ][ b [ x - 1 ]== b [ y - 1 ]])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun lit pun pln pun pln pun lit pun pln pun pln pun lit pun,93 ms,200 KB,743
29157789,2017/8/3 17:31,hackentosh11,745C - Hongcow Builds A Nation,Python 3,Accepted,3,36,"a , x , y = map ( int , input (). split ()) b = input () print ([ 1 , 0 ][ b [ x - 1 ]== b [ y - 1 ]])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun lit pun pln pun pln pun lit pun pln pun pln pun lit pun,514 ms,9400 KB,744
71217976,2020/2/16 14:15,stars_in_the_sky,745A - Hongcow Learns the Cyclic Shift,Python 3,Accepted,1,26,s = input (); print ( len ({ s [ i :]+ s [: i ]   for  i  in  range ( len ( s ))})),pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun,109 ms,0 KB,745
36369755,2018/3/17 22:09,cima,746A - Compote,Python 3,Accepted,1,26,"I = input ; print ( 7 * min ( int ( I ()), int ( I ())// 2 , int ( I ())// 4 ))",pln pun pln pun kwd pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun,93 ms,6900 KB,746
78868362,2020/5/3 9:34,AM_coder,747A - Display Size,Python 3,Accepted,5,32,"n = int ( input ()) k = int ( n **( 0.5 )) while  n % k != 0 : 	k -= 1 print ( k , n // k )",pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pln pun pln pun lit pun pln pun lit kwd pun pln pun pln pun pln pun,108 ms,0 KB,747
74650561,2020/3/28 17:52,coderemite,748A - Santa Claus and a Place in a Class,Python 3,Accepted,3,47,"n , m , k = map ( int , input (). split ()) d = m * 2 ; k -= 1 print ( k // d + 1 , k % d // 2 + 1 , 'LR' [ k % d % 2 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit kwd pun pln pun pln pun lit pun pln pun pln pun lit pun lit pun str pun pln pun pln pun lit pun,124 ms,0 KB,748
35571475,2018/2/22 14:25,_MgM_,749A - Bachgold Problem,Python 3,Accepted,1,28,"n = int ( input ()); print ( n // 2 , ""\n"" , ""2 "" *( n // 2 - 1 ), 2 + n % 2 )",pln pun pln pun pln pun kwd pun pln pun lit pun str pun str pun pln pun lit pun lit pun lit pun pln pun lit pun,62 ms,5700 KB,749
30688451,2017/9/24 22:08,winstontsai,750A - New Year and Hurry,Python 3,Accepted,4,34,"n , k = map ( int , input (). split ()) while  n *( n + 1 )// 2 * 5 > 240 - k :     n -= 1 print ( n )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun lit pun lit pun lit pun pln pun pln pun lit kwd pun pln pun,62 ms,0 KB,750
23272720,2016/12/24 16:44,BagishovMikail,751A - ОсE�нки ВасE�,Python 3,Accepted,4,34,"n , k = map ( int , input (). split ()) while  n *( n + 1 )// 2 * 5 > 240 - k :     n -= 1 print ( n )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun lit pun lit pun lit pun pln pun pln pun lit kwd pun pln pun,77 ms,4500 KB,751
74650561,2020/3/28 17:52,coderemite,748A - Santa Claus and a Place in a Class,Python 3,Accepted,4,34,"n , k = map ( int , input (). split ()) while  n *( n + 1 )// 2 * 5 > 240 - k :     n -= 1 print ( n )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun lit pun lit pun lit pun pln pun pln pun lit kwd pun pln pun,124 ms,0 KB,752
46992067,2018/12/14 8:27,vjudge5,753A - Santa Claus and Candies,Python 3,Accepted,8,44,"n = int ( input ()) a =[] while  n > len ( a ): 	a +=[ len ( a )+ 1 ] 	n -= a [- 1 ] a [- 1 ]+= n print ( len ( a )) print (* a )",pln pun pln pun pln pun pln pun kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun lit pun pln kwd pun pln pun pln pun kwd pun pln pun,124 ms,0 KB,753
23926436,2017/1/18 19:09,RUxenHxd,754A - Lesha and array splitting,Python 3,Accepted,18,100,"n  =  int ( input ()) A  =  list ( map ( int , input (). split ())) sumA  =  sum ( A ) if  sumA : 	 print ( 'YES' ) 	 print ( 1 ) 	 print ( 1 , n ) 	exit () for  x  in  range ( n ): 	sumA   -=  A [ x ] 	 if  sumA : 		 print ( 'YES' ) 		 print ( 2 ) 		 print ( 1 , x + 1 ) 		 print ( x + 2 , n ) 		 break else : 	 print ( 'NO' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln kwd pun str pun pln kwd pun lit pun pln kwd pun lit pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pun str pun pln kwd pun lit pun pln kwd pun lit pun pln pun lit pun pln kwd pun pln pun lit pun pln pun pln kwd kwd pun pln kwd pun str pun,77 ms,4500 KB,754
47453650,2018/12/24 14:18,AbduSharif,755A - PolandBall and Hypothesis,Python 3,Accepted,1,12,"print ( min ( int ( input ())+ 2 , 999 ))",kwd pun pln pun pln pun pln pun lit pun lit pun,124 ms,0 KB,755
24076011,2017/1/23 19:54,af0706,760C - Pavel and barbecue,Python 3,Accepted,1,12,"print ( min ( int ( input ())+ 2 , 999 ))",kwd pun pln pun pln pun pln pun lit pun lit pun,342 ms,18100 KB,756
40170152,2018/7/10 15:02,WhatsInItForMe,757A - Gotta Catch Em' All!,Python 3,Accepted,4,36,"s  =  input () t  =   ""Bulbasaur"" res  =   [ s . count ( c )// t . count ( c )   for  c  in  t ] print ( min ( res ))",pln pun pln pun pln pun pln str pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun kwd pun pln pun pln pun,140 ms,200 KB,757
71047604,2020/2/14 11:56,AhmedMaherHosny,758A - Holiday Of Equality,Python 3,Accepted,3,29,"n = int ( input ()) * l ,= map ( int , input (). split ()) print ( n * max ( l )- sum ( l ))",pln pun pln pun pln pun pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun,109 ms,0 KB,758
24076011,2017/1/23 19:54,af0706,760C - Pavel and barbecue,Python 3,Accepted,3,29,"n = int ( input ()) * l ,= map ( int , input (). split ()) print ( n * max ( l )- sum ( l ))",pln pun pln pun pln pun pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun,342 ms,18100 KB,759
74669168,2020/3/28 21:49,coderemite,760A - Petr and a calendar,Python 3,Accepted,5,47,"a =[ 30 , 31 ]* 9 a [ 2 ]= 28 a [ 8 :]=[ 31 , 30 ]* 3 m , d = map ( int , input (). split ()) print ( 1 --( a [ m ]+ d - 8 )// 7 )",pln pun lit pun lit pun lit pln pun lit pun lit pln pun lit pun lit pun lit pun lit pln pun pln pun pln pun pln pun pln pun pln pun kwd pun lit pun pln pun pln pun pln pun lit pun lit pun,109 ms,0 KB,760
76698703,2020/4/14 16:38,coderemite,761A - Dasha and Stairs,Python 3,Accepted,2,32,"a , b = map ( int , input (). split ()) print ( 'NYOE S' [( abs ( a - b )< 2 )*( a + b > 0 ):: 2 ])",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun lit pun,109 ms,0 KB,761
26569080,2017/4/22 0:05,merolish,763A - Timofey and a tree,Python 3,Accepted,13,142,"n  =  int ( input ()) e  =   [ list ( map ( int ,  input (). split ()))   for  i  in  range ( n  -   1 )] c  =  list ( map ( int ,  input (). split ())) ec ,  v  =   [ 0 ]   *  n ,   0 for  ea ,  eb  in  e :      if  c [ ea  -   1 ]   !=  c [ eb  -   1 ]:         ec [ ea  -   1 ]   +=   1         ec [ eb  -   1 ]   +=   1         v  +=   1 if  v  ==  max ( ec ):      print ( 'YES' ,  ec . index ( v )   +   1 ,  sep = '\n' ) else :      print ( 'NO' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln lit kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln lit pun pln pun pln lit pln pun pln pun pln lit pun pln pun pln lit pln pun pln lit kwd pln pun pln pun pln pun pln kwd pun str pun pln pun pln pun pln pun pln pun pln lit pun pln pun str pun kwd pun pln kwd pun str pun,529 ms,21800 KB,763
73136700,2020/3/13 15:06,coderemite,764A - Taymyr is calling you,Python 3,Accepted,3,32,"import  math a , b , c = map ( int , input (). split ()) print ( c //( a * b // math . gcd ( a , b )))",kwd pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,124 ms,0 KB,764
24670063,2017/2/14 15:42,SoMuchDrama,765A - Neverending competitions,Python 3,Accepted,1,12,"print (( ""home"" , ""contest"" )[ int ( input ())% 2 ])",kwd pun str pun str pun pln pun pln pun lit pun,61 ms,4500 KB,765
65082321,2019/11/15 19:58,_IchBin_,766A - Mahmoud and Longest Uncommon Subsequence,Python 3,Accepted,2,26,"a , b = input (), input () print ([- 1 , max ( len ( a ), len ( b ))][ a != b ])",pln pun pln pun pln pun pln pun kwd pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,124 ms,300 KB,766
25482908,2017/3/14 20:32,Zombarian,767A - Snacktower,Python 3,Accepted,9,52,"n = int ( input ()) s = set () a = map ( int , input (). split ()) for  i  in  a :     s . add ( i )      while  n  in  s :          print ( n , end = ' ' )         n -= 1      print ()",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pun pln pun pln pun str pun pln pun lit pln kwd pun,639 ms,13400 KB,767
60679061,2019/9/16 16:25,Ajay_Modi,768A - Oath of the Night's Watch,Python 3,Accepted,2,40,"input ();  l  =  sorted ( map ( int , input (). split ())) print ( max ( 0 , len ( l )- l . count ( l [ 0 ])- l . count ( l [- 1 ])))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun,171 ms,9000 KB,768
25410024,2017/3/11 18:25,Zombarian,769A - Year of University Entrance,Python 3,Accepted,2,18,n = int ( input ()) print ( sorted ( input (). split ())[ n // 2 ]),pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun lit pun,62 ms,4500 KB,769
40403738,2018/7/16 11:47,Fan_Of_The_Secret_Annex,770A - New Password,Python 3,Accepted,2,22,"m , n  =  map ( int , input (). split ()) print (( 'abcdefghijklmnopqrstuvwxyz' [: n ]* m )[: m ])",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun pln pun,124 ms,0 KB,770
46742812,2018/12/8 7:42,Silky_Littleraisin,771A - Bear and Friendship Condition,Python 3,Accepted,13,116,"n , m = map ( int , input (). split ()) v =[ 0 ]* 150005 s =[ set ([ i ]) for  i  in  range ( 150005 )] for  _  in   ' ' * m :     a , b = map ( int , input (). split ())     s [ a ]. add ( b )     s [ b ]. add ( a ) for  i  in  range ( n ):      if   not  v [ i ]:          for  j  in  s [ i ]:             v [ j ]= 1              if  s [ j ]!= s [ i ]: print ( 'NO' ); exit ( 0 ) print ( 'YES' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pln pun pln pun pln pun kwd pln kwd pln pun lit pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun lit pln kwd pln pun pln pun pln pun pln pun kwd pun str pun pln pun lit pun kwd pun str pun,686 ms,47000 KB,771
31153031,2017/10/8 22:23,yugle7,772A - Voltage Keepsake,Python 3,Accepted,16,132,"f  =   lambda :  map ( int ,  input (). split ()) n ,  p  =  f () s  =   [ 0 ]   *  n x ,  y  =   - p ,   0 for  i  in  range ( n ):     a ,  b  =  f ()     x  +=  a     y  +=  b     s [ i ]   =   ( a ,  b ) s . sort ( key = lambda  q :  q [ 0 ]   /  q [ 1 ]) for  a ,  b  in  s :      if  b  *  x  >  a  *  y :         x  -=  a         y  -=  b      else :   break print ( y  /  x  if  x  >   0   else   - 1 )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pln pun pln pun pln pun pln pun pln lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun pln pun pln pun lit pun kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pln pun pln pln kwd pun pln kwd kwd pun pln pun pln kwd pln pun pln lit pln kwd pln pun lit pun,592 ms,10300 KB,772
31167059,2017/10/9 15:32,yugle7,773A - Success Rate,Python 3,Accepted,3,87,"for  i  in  range ( int ( input ())):     x ,  y ,  p ,  q  =  map ( int ,  input (). split ())      print (-( x  >   0 )   if   not  p  else   -( y  >  x )   if  p  ==  q  else  max (( x  -   1 )   //  p ,   ( y  -  x  -   1 )   //   ( q  -  p ))   *  q  +  q  -  y )",kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln lit pun pln kwd pln kwd pln kwd pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,77 ms,0 KB,773
26151273,2017/4/5 19:36,"My Life For T-shirts: AntonZ, thequickfox",774A - Amusement Park,Python 3,Accepted,18,125,"t  =  input () t  =  t . split () n  =  int ( t [ 0 ]) c1  =  int ( t [ 1 ]) c2  =  int ( t [ 2 ]) t  =  input () d  =   0 for  i  in  t :      if ( i == ""1"" ):         d  =  d + 1   min  =   10 ** 1488 for  i  in  range ( 1 ,  d + 1 ):     t  =  c1 * i  +  i * c2 *((( n // i )- 1 )** 2 )   +  c2 *( n % i )*( 2 *( n // i )- 1 )      if  t < min :         min  =  t   print ( min )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln lit kwd pln kwd pln pun pln kwd pun pln pun str pun pln pun pln pun lit pln pln pun pln lit pun lit kwd pln kwd pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln kwd pln pun pln pun pln pun pln pln kwd pun pln pun,358 ms,5900 KB,774
70799704,2020/2/11 19:33,stars_in_the_sky,776A - A Serial Killer,Python 3,Accepted,2,42,"a = input (). split (); print (* a ) for  _  in   "" "" * int ( input ()): b , c = input (). split (); a [ a . index ( b )]= c ; print (* a )",pln pun pln pun pln pun kwd pun pln pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,124 ms,0 KB,776
49554044,2019/2/7 11:24,KanhuKeNanu,777A - Shell Game,Python 3,Accepted,2,25,"print ([ '012' , '102' , '120' , '210' , '201' , '021' ][ int ( input ())% 6 ][ int ( input ())])  ",kwd pun str pun str pun str pun str pun str pun str pun pln pun pln pun lit pun pln pun pln pun pln,109 ms,0 KB,777
25058550,2017/2/26 18:22,Yut0,779D - String Game,Python 3,Accepted,2,25,"print ([ '012' , '102' , '120' , '210' , '201' , '021' ][ int ( input ())% 6 ][ int ( input ())])  ",kwd pun str pun str pun str pun str pun str pun str pun pln pun pln pun lit pun pln pun pln pun pln,1621 ms,19000 KB,778
41648902,2018/8/16 13:31,cs1g,779A - Pupils Redistribution,Python 3,Accepted,5,66,"input () A ,  B  =  input (),  input () D  =   [ abs ( A . count ( x )   -  B . count ( x ))   for  x  in   '12345' ]   print (- 1   if  any ( d  %   2   for  d  in  D )   else  sum ( D )   //   4 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln str pun pln kwd pun lit pln kwd pln pun pln pun pln lit pln kwd pln kwd pln pun pln kwd pln pun pln pun pln pun pln lit pun,124 ms,0 KB,779
74153637,2020/3/24 3:52,coderemite,780A - Andryusha and Socks,Python 3,Accepted,3,34,"input (); a = set (); r = 0 for  x  in  input (). split (): a ^={ x }; r = max ( r , len ( a )) print ( r )",pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,265 ms,12000 KB,780
74153637,2020/3/24 3:52,coderemite,780A - Andryusha and Socks,Python 3,Accepted,3,34,"input (); a = set (); r = 0 for  x  in  input (). split (): a ^={ x }; r = max ( r , len ( a )) print ( r )",pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,265 ms,12000 KB,782
26039649,2017/4/1 4:16,TianyiChen,784A - Numbers Joke,Python 3,Accepted,1,68,"print ([ 4 , 22 , 27 , 58 , 85 , 94 , 121 , 166 , 202 , 265 , 274 , 319 , 346 , 355 , 378 , 382 , 391 , 438 , 454 , 483 , 517 , 526 , 535 , 562 , 576 , 588 , 627 , 634 , 636 , 645 ][ int ( input ())- 1 ])",kwd pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun lit pun,61 ms,5400 KB,784
25546534,2017/3/16 14:30,Wild_Hamster,785A - Anton and Polyhedrons,Python 3,Accepted,1,39,"print ( sum ([ 4 , 0 , 8 , 20 , 6 , 12 ][ ord ( s [ 0 ])% 7 ] for  s  in ( input () for  i  in  range ( int ( input ())))))",kwd pun pln pun lit pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun lit pun lit pun kwd pln kwd pun pln pun kwd pln kwd pln pun pln pun pln pun,421 ms,4500 KB,785
68375804,2020/1/7 22:49,vulcanx21,787A - The Monster,Python 3,Accepted,4,64,"a , b = map ( int , input (). split ()) c , d = map ( int , input (). split ()) v = set ( range ( b , 100 ** 2 , a ))& set ( range ( d , 100 ** 2 , c )) print ( min ( v )   if  v  else   - 1 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun kwd pun pln pun pln pun pln kwd pln kwd pln pun lit pun,124 ms,1400 KB,787
55589692,2019/6/15 14:37,iamssk,788A - Functions again,Python 3,Accepted,11,100,"n  =  int ( input ()) a  =   [* map ( int ,  input (). split ())] a  =   [ abs ( a [ i ]   -  a [ i  +   1 ])   for  i  in  range ( n  -   1 )]   ans  =  t1  =  t2  =   0   for  i  in  a : 	t1 ,  t2  =  max ( t2  +  i ,   0 ),  max ( t1  -  i ,   0 ) 	ans  =  max ( ans ,  t1 ,  t2 )   print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln kwd pln kwd pln pun pln pun pln lit pun pln pln pun pln pun pln pun pln lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun,249 ms,9000 KB,788
25940373,2017/3/30 7:21,eddy1021,789A - Anastasia and pebbles,Python 3,Accepted,4,44,"R = lambda : list ( map ( int , input (). split ())) n , k = R () w = R () print (( sum (( i + k - 1 )// k  for  i  in  w )+ 1 )// 2 )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun lit pun,108 ms,11600 KB,789
73580874,2020/3/18 17:46,tanu38,771B - Bear and Different Names,Python 3,Accepted,4,44,"R = lambda : list ( map ( int , input (). split ())) n , k = R () w = R () print (( sum (( i + k - 1 )// k  for  i  in  w )+ 1 )// 2 )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun lit pun,109 ms,300 KB,790
48161640,2019/1/9 22:58,Soumya_123,791A - Bear and Big Brother,Python 3,Accepted,3,35,"a , b = map ( int , input (). split ()); c = 0 while  a <= b : a *= 3 ; b *= 2 ; c += 1 print ( c )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln pun pln pun pln pun lit pun pln pun lit pun pln pun lit kwd pun pln pun,109 ms,0 KB,791
26176481,2017/4/6 20:48,shukla.gauravshukla2,792A - New Bus Route,Python 3,Accepted,5,58,"n = int ( input ()) a = sorted ( map ( int , input (). split ())) d =[ a [ i ]- a [ i - 1 ]   for  i  in  range ( 1 , n )   ] m = min ( d ) print ( m , d . count ( m ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun,327 ms,20900 KB,792
79165576,2020/5/6 17:59,coderemite,793A - Oleg and shares,Python 3,Accepted,5,58,"I = lambda : map ( int , input (). split ()) n , k = I () a =* I (), x = min ( a ) print ([ sum (( y - x )// k  for  y  in  a ),- 1 ][ any ( y % k != x % k  for  y  in  a )])",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun,171 ms,15800 KB,793
74673368,2020/3/28 22:52,coderemite,794A - Bank Robbery,Python 3,Accepted,4,36,"i = lambda : map ( int , input (). split ()) a , b , c = i () i () print ( sum ( b < x < c  for  x  in  i ()))",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln kwd pln pun,156 ms,7600 KB,794
26151273,2017/4/5 19:36,"My Life For T-shirts: AntonZ, thequickfox",774A - Amusement Park,Python 3,Accepted,4,36,"i = lambda : map ( int , input (). split ()) a , b , c = i () i () print ( sum ( b < x < c  for  x  in  i ()))",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln kwd pln pun,358 ms,5900 KB,795
69904453,2020/1/31 16:48,stars_in_the_sky,796A - Buying A House,Python 3,Accepted,1,53,"a = lambda : map ( int , input (). split ()); d , e , f = a (); print ( min ( abs ( i - e )   for  i , z  in  enumerate ( a (), 1 )   if   0 < z <= f )* 10 )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun lit pun pln kwd pln lit pun pln pun pln pun lit pun,124 ms,300 KB,796
78870429,2020/5/3 10:29,shaurya950,797A - k-Factorization,Python 3,Accepted,13,89,"n , k = map ( int , input (). split ()) l =[] for  i  in  range ( 2 , n + 1 ): 	 if  n % i == 0 : 		 while  n % i == 0   and  len ( l )<( k - 1 ): 			n //= i 			l . append ( i ) if  n > 1 : 	l . append ( n ) if  len ( l )== k : 	 print (* l ) else : 	 print (- 1 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun lit pun pln pun lit pun pln kwd pln pun pln pun lit pun pln kwd pln pun pln pun lit pln kwd pln pun pln pun pln pun lit pun pln pun pln pln pun pln pun pln pun kwd pln pun lit pun pln pun pln pun pln pun kwd pln pun pln pun pln pun pln kwd pun pln pun kwd pun pln kwd pun lit pun,124 ms,0 KB,797
46957431,2018/12/13 8:34,eugalt,798A - Mike and palindrome,Python 3,Accepted,3,44,"s = input () c = sum ( x != y  for  x , y  in  zip ( s , s [::- 1 ])) print (( 'NO' , 'YES' )[ c == 2or  c == 0   and  len ( s )% 2 ])",pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun kwd pun str pun str pun pln pun lit pln pun lit pln kwd pln pun pln pun lit pun,124 ms,0 KB,798
