36247838,Mar/13/2018 15:24,Leonardo_von_Einzbern,948B - Primal Sport,Python 3,Accepted,967 ms,9800 KB,2018-03-13 15:24:00,923
36627663,Mar/25/2018 23:56,eugalt,957B - Mystical Mosaic,Python 3,Accepted,93 ms,6900 KB,2018-03-25 23:56:00,924
36425001,Mar/20/2018 08:19,Yee_172,926A - 2-3-numbers,Python 3,Accepted,93 ms,6900 KB,2018-03-20 08:19:00,926
35674934,Feb/25/2018 13:05,Wrong Way: Qumeric,928A - Login Verification,Python 3,Accepted,62 ms,5500 KB,2018-02-25 13:05:00,928
36508528,Mar/22/2018 18:53,piyushkumarmaurya,929A - Прокат велосипедов,Python 3,Accepted,93 ms,6900 KB,2018-03-22 18:53:00,929
35914920,Mar/04/2018 12:29,* vvd1705014532,944C - Peculiar apple-tree,Python 3,Accepted,202 ms,20500 KB,2018-03-04 12:29:00,930
35955301,Mar/05/2018 06:29,Yee_172,931A - Friends Meeting,Python 3,Accepted,77 ms,5500 KB,2018-03-05 06:29:00,931
35296265,Feb/15/2018 17:38,naruhodou,932A - Palindromic Supersequence,Python 3,Accepted,62 ms,5500 KB,2018-02-15 17:38:00,932
35282783,Feb/15/2018 08:23,rareone0602,933A - A Twisty Movement,Python 3,Accepted,62 ms,6200 KB,2018-02-15 08:23:00,933
35272954,Feb/14/2018 21:17,better_than_timon,934A - A Compatible Pair,Python 3,Accepted,78 ms,5500 KB,2018-02-14 21:17:00,934
72867673,Mar/10/2020 07:32,harshav_b,935A - Fafa and his Company,Python 3,Accepted,124 ms,0 KB,2020-03-10 07:32:00,935
36026773,Mar/06/2018 22:41,hamlet,936A - Save Energy!,Python 3,Accepted,62 ms,5500 KB,2018-03-06 22:41:00,936
37032594,Apr/07/2018 00:40,merolish,937A - Olympiad,Python 3,Accepted,93 ms,6900 KB,2018-04-07 00:40:00,937
35375380,Feb/16/2018 23:01,eugalt,938A - Word Correction,Python 3,Accepted,93 ms,5900 KB,2018-02-16 23:01:00,938
73144509,Mar/13/2020 17:23,coderemite,939A - Love Triangle,Python 3,Accepted,124 ms,300 KB,2020-03-13 17:23:00,939
36048605,Mar/07/2018 17:57,kosyachniy,940A - Points on the line,Python 3,Accepted,62 ms,5500 KB,2018-03-07 17:57:00,940
71392834,Feb/18/2020 19:55,cs1g,931B - World Cup,Python 3,Accepted,124 ms,0 KB,2020-02-18 19:55:00,944
35999997,Mar/06/2018 18:14,eugalt,946A - Partition,Python 3,Accepted,77 ms,5500 KB,2018-03-06 18:14:00,946
36247838,Mar/13/2018 15:24,Leonardo_von_Einzbern,948B - Primal Sport,Python 3,Accepted,967 ms,9800 KB,2018-03-13 15:24:00,947
36517815,Mar/23/2018 03:33,eugalt,948A - Protect Sheep,Python 3,Accepted,139 ms,9100 KB,2018-03-23 03:33:00,948
74380231,Mar/26/2020 14:30,aakarsh,949A - Zebras,Python 3,Accepted,842 ms,18900 KB,2020-03-26 14:30:00,949
69910292,Jan/31/2020 18:11,stars_in_the_sky,"950A - Left-handers, Right-handers and Ambidexters",Python 3,Accepted,109 ms,300 KB,2020-01-31 18:11:00,950
41975486,Aug/22/2018 21:25,MajAK,1025C - Plasticine zebra,Python 3,Accepted,327 ms,700 KB,2018-08-22 21:25:00,951
36802592,Apr/01/2018 18:35,Avtakhov,952A - Quirky Quantifiers,Python 3,Accepted,92 ms,6900 KB,2018-04-01 18:35:00,952
36425001,Mar/20/2018 08:19,Yee_172,926A - 2-3-numbers,Python 3,Accepted,93 ms,6900 KB,2018-03-20 08:19:00,953
74648034,Mar/28/2020 17:22,coderemite,954A - Diagonal Walking,Python 3,Accepted,155 ms,800 KB,2020-03-28 17:22:00,954
36558111,Mar/24/2018 02:33,eugalt,955A - Feed the cat,Python 3,Accepted,78 ms,6900 KB,2018-03-24 02:33:00,955
36627663,Mar/25/2018 23:56,eugalt,957B - Mystical Mosaic,Python 3,Accepted,93 ms,6900 KB,2018-03-25 23:56:00,956
36605181,Mar/25/2018 01:06,eugalt,957A - Tritonic Iridescence,Python 3,Accepted,139 ms,7300 KB,2018-03-25 01:06:00,957
36909603,Apr/03/2018 19:10,dvec,959A - Mahmoud and Ehab and the even-odd game,Python 3,Accepted,93 ms,6900 KB,2018-04-03 19:10:00,959
37080246,Apr/07/2018 22:51,eugalt,960A - Check the string,Python 3,Accepted,93 ms,6900 KB,2018-04-07 22:51:00,960
36975182,Apr/04/2018 19:07,eugalt,961A - Tetris,Python 3,Accepted,109 ms,6900 KB,2018-04-04 19:07:00,961
37348664,Apr/15/2018 11:56,vladglebovv,962A - Equator,Python 3,Accepted,171 ms,20100 KB,2018-04-15 11:56:00,962
37424593,Apr/18/2018 07:09,Yee_172,963A - Alternating Sum,Python 3,Accepted,171 ms,7100 KB,2018-04-18 07:09:00,963
37399483,Apr/17/2018 17:16,HiPole,964A - Splits,Python 3,Accepted,93 ms,6900 KB,2018-04-17 17:16:00,964
74666747,Mar/28/2020 21:15,coderemite,965A - Paper Airplanes,Python 3,Accepted,109 ms,0 KB,2020-03-28 21:15:00,965
37749641,Apr/30/2018 16:54,eugalt,967A - Mind the Gap,Python 3,Accepted,93 ms,6900 KB,2018-04-30 16:54:00,967
37824935,May/01/2018 23:02,eugalt,975A - Aramic script,Python 3,Accepted,109 ms,10000 KB,2018-05-01 23:02:00,975
37781685,Apr/30/2018 23:33,eugalt,976A - Minimum Binary Number,Python 3,Accepted,92 ms,6900 KB,2018-04-30 23:33:00,976
51424346,Mar/17/2019 21:21,mario56865,977A - Wrong Subtraction,Python 3,Accepted,93 ms,0 KB,2019-03-17 21:21:00,977
73201524,Mar/14/2020 12:26,shashank-srivastava,978A - Remove Duplicates,Python 3,Accepted,109 ms,300 KB,2020-03-14 12:26:00,978
40199258,Jul/11/2018 14:25,2005_shakula,"979A - Pizza, Pizza, Pizza!!!",Python 3,Accepted,124 ms,0 KB,2018-07-11 14:25:00,979
38481379,May/21/2018 14:16,orailly,980A - Links and Pearls,Python 3,Accepted,93 ms,0 KB,2018-05-21 14:16:00,980
38694023,May/28/2018 15:29,Yee_172,981A - Antipalindrome,Python 3,Accepted,93 ms,0 KB,2018-05-28 15:29:00,981
38383637,May/18/2018 01:00,eugalt,982A - Row,Python 3,Accepted,124 ms,500 KB,2018-05-18 01:00:00,982
38350988,May/17/2018 16:47,eugalt,984C - Finite or not?,Python 3,Accepted,748 ms,6200 KB,2018-05-17 16:47:00,983
38303598,May/16/2018 00:54,rareone0602,984A - Game,Python 3,Accepted,78 ms,6900 KB,2018-05-16 00:54:00,984
38494078,May/21/2018 18:16,eugalt,985A - Chess Placing,Python 3,Accepted,78 ms,0 KB,2018-05-21 18:16:00,985
38753875,May/30/2018 02:20,eugalt,987A - Infinity Gauntlet,Python 3,Accepted,93 ms,6800 KB,2018-05-30 02:20:00,987
72987822,Mar/12/2020 01:46,coderemite,988A - Diverse Team,Python 3,Accepted,124 ms,0 KB,2020-03-12 01:46:00,988
57969324,Jul/30/2019 08:01,jvti,989A - A Blend of Springtime,Python 3,Accepted,140 ms,0 KB,2019-07-30 08:01:00,989
39142843,Jun/11/2018 13:18,jjikkollp,990A - Commentary Boxes,Python 3,Accepted,93 ms,0 KB,2018-06-11 13:18:00,990
39579272,Jun/23/2018 22:26,eugalt,991A - If at first you don't succeed...,Python 3,Accepted,93 ms,0 KB,2018-06-23 22:26:00,991
74282673,Mar/25/2020 14:18,coderemite,992A - Nastya and an Array,Python 3,Accepted,140 ms,8900 KB,2020-03-25 14:18:00,992
40232446,Jul/12/2018 15:50,ivan100sic,993A - Two Squares,Python 3,Accepted,124 ms,0 KB,2018-07-12 15:50:00,993
39330325,Jun/17/2018 12:00,orailly,994A - Fingerprints,Python 3,Accepted,93 ms,0 KB,2018-06-17 12:00:00,994
39619880,Jun/24/2018 20:27,hahho,996C - Tesla,Python 3,Accepted,171 ms,800 KB,2018-06-24 20:27:00,995
73776840,Mar/20/2020 12:01,Ak2001,996A - Hit the Lottery,Python 3,Accepted,124 ms,0 KB,2020-03-20 12:01:00,996
50796282,Mar/04/2019 21:45,galim665,998C - Convert to Ones,Python 3,Accepted,109 ms,3200 KB,2019-03-04 21:45:00,997
79219254,May/07/2020 04:29,coderemite,998A - Balloons,Python 3,Accepted,109 ms,6500 KB,2020-05-07 04:29:00,998
73012137,Mar/12/2020 13:07,coderemite,999A - Mishka and Contest,Python 3,Accepted,139 ms,300 KB,2020-03-12 13:07:00,999
